up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
MEYLAN MAIRIE,DOCTEUR MAZET,12.6326079574,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,DOCTEUR MAZET,0.0,ALL,ALL,ALL,ligne-c1
LE BRET,DOCTEUR MAZET,8.1461866293,ALL,ALL,ALL,ligne-c1
LA REVIREE,DOCTEUR MAZET,13.7998725424,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,DOCTEUR MAZET,20.4971193269,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,DOCTEUR MAZET,6.9442003396,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,DOCTEUR MAZET,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,DOCTEUR MAZET,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),DOCTEUR MAZET,3.6220888223,ALL,ALL,ALL,ligne-c1
CHAVANT,DOCTEUR MAZET,24.54360792,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,DOCTEUR MAZET,1.9611557895,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,DOCTEUR MAZET,14.496651579,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,DOCTEUR MAZET,3.3311107692,ALL,ALL,ALL,ligne-c1
GARES,DOCTEUR MAZET,10.2374613495,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,DOCTEUR MAZET,3.0152714143000003,ALL,ALL,ALL,ligne-c1
ARAGO,DOCTEUR MAZET,7.6107315622,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,DOCTEUR MAZET,9.798634871800001,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),LA REVIREE,5.863670191200001,ALL,ALL,ALL,ligne-c1
LES BEALIERES,LA REVIREE,10.6478448467,ALL,ALL,ALL,ligne-c1
MALACHER,LA REVIREE,6.3991339847,ALL,ALL,ALL,ligne-c1
GRANIER,LA REVIREE,5.5179334234,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,LA REVIREE,4.4491733621,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,LA REVIREE,5.7993917240999995,ALL,ALL,ALL,ligne-c1
LE BRET,LA REVIREE,4.3433785107,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,LA REVIREE,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,LA REVIREE,6.4645423662,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,LA REVIREE,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,LA REVIREE,3.6352113574000002,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),LA REVIREE,29.226478298999993,ALL,ALL,ALL,ligne-c1
CHAVANT,LA REVIREE,65.11621455780002,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,LA REVIREE,10.1872011957,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,LA REVIREE,69.10629897949997,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,LA REVIREE,11.5563739621,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,LA REVIREE,8.4375982225,ALL,ALL,ALL,ligne-c1
GARES,LA REVIREE,28.1343377416,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,LA REVIREE,0.0,ALL,ALL,ALL,ligne-c1
ARAGO,LA REVIREE,0.0,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,LA REVIREE,0.0,ALL,ALL,ALL,ligne-c1
LES BEALIERES,MAUPERTUIS (MEYLAN),0.0,ALL,ALL,ALL,ligne-c1
MALACHER,MAUPERTUIS (MEYLAN),66.8607898159,ALL,ALL,ALL,ligne-c1
GRANIER,MAUPERTUIS (MEYLAN),2.5152461014,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,MAUPERTUIS (MEYLAN),8.5449521676,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,MAUPERTUIS (MEYLAN),14.664456970499998,ALL,ALL,ALL,ligne-c1
LE BRET,MAUPERTUIS (MEYLAN),75.84963798989997,ALL,ALL,ALL,ligne-c1
LA REVIREE,MAUPERTUIS (MEYLAN),27.4019327128,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,MAUPERTUIS (MEYLAN),36.51306734660001,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,MAUPERTUIS (MEYLAN),54.7769246839,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,MAUPERTUIS (MEYLAN),0.0,ALL,ALL,ALL,ligne-c1
SABLONS,MAUPERTUIS (MEYLAN),24.139256131499998,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),MAUPERTUIS (MEYLAN),80.46929773149999,ALL,ALL,ALL,ligne-c1
CHAVANT,MAUPERTUIS (MEYLAN),138.45847469489993,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,MAUPERTUIS (MEYLAN),23.483105316199996,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,MAUPERTUIS (MEYLAN),119.129928525,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,MAUPERTUIS (MEYLAN),13.641575667600002,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,MAUPERTUIS (MEYLAN),5.8068455708,ALL,ALL,ALL,ligne-c1
GARES,MAUPERTUIS (MEYLAN),37.04086696220001,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,MAUPERTUIS (MEYLAN),2.4146362573,ALL,ALL,ALL,ligne-c1
ARAGO,MAUPERTUIS (MEYLAN),3.4057614545,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,MAUPERTUIS (MEYLAN),4.0063966115,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),AIGUINARDS-HEXAGONE,11.555329465899998,ALL,ALL,ALL,ligne-c1
LES BEALIERES,AIGUINARDS-HEXAGONE,16.753139933299998,ALL,ALL,ALL,ligne-c1
MALACHER,AIGUINARDS-HEXAGONE,11.155394102399999,ALL,ALL,ALL,ligne-c1
GRANIER,AIGUINARDS-HEXAGONE,5.2333154545,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,AIGUINARDS-HEXAGONE,10.1573996675,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,AIGUINARDS-HEXAGONE,6.1813875862,ALL,ALL,ALL,ligne-c1
LE BRET,AIGUINARDS-HEXAGONE,3.9760120813,ALL,ALL,ALL,ligne-c1
LA REVIREE,AIGUINARDS-HEXAGONE,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,AIGUINARDS-HEXAGONE,0.0,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,AIGUINARDS-HEXAGONE,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,AIGUINARDS-HEXAGONE,7.5501553215,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),AIGUINARDS-HEXAGONE,21.5055662827,ALL,ALL,ALL,ligne-c1
CHAVANT,AIGUINARDS-HEXAGONE,100.24144526249995,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,AIGUINARDS-HEXAGONE,38.233210678700004,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,AIGUINARDS-HEXAGONE,104.12154604009999,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,AIGUINARDS-HEXAGONE,5.488586,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,AIGUINARDS-HEXAGONE,8.820017785400001,ALL,ALL,ALL,ligne-c1
GARES,AIGUINARDS-HEXAGONE,30.88456937330001,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,AIGUINARDS-HEXAGONE,0.0,ALL,ALL,ALL,ligne-c1
ARAGO,AIGUINARDS-HEXAGONE,2.4146362573,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,AIGUINARDS-HEXAGONE,0.0,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),ARAGO,0.0,ALL,ALL,ALL,ligne-c1
LES BEALIERES,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
MALACHER,ARAGO,3.03605,ALL,ALL,ALL,ligne-c1
GRANIER,ARAGO,3.03605,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
LE BRET,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
LA REVIREE,ARAGO,2.4568325275,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,ARAGO,6.9442003396,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),ARAGO,12.9000890376,ALL,ALL,ALL,ligne-c1
CHAVANT,ARAGO,39.655792917999996,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,ARAGO,15.670866979300001,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,ARAGO,71.7855346408,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,ARAGO,12.2703762389,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,ARAGO,17.9446607627,ALL,ALL,ALL,ligne-c1
GARES,ARAGO,136.40226909980004,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,ARAGO,0.0,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),HOTEL DE VILLE (GRENOBLE),71.91179129990006,ALL,ALL,ALL,ligne-c1
LES BEALIERES,HOTEL DE VILLE (GRENOBLE),51.22029053060001,ALL,ALL,ALL,ligne-c1
MALACHER,HOTEL DE VILLE (GRENOBLE),74.51732782620005,ALL,ALL,ALL,ligne-c1
GRANIER,HOTEL DE VILLE (GRENOBLE),30.904400517499997,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,HOTEL DE VILLE (GRENOBLE),45.386731375300016,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,HOTEL DE VILLE (GRENOBLE),35.0119819276,ALL,ALL,ALL,ligne-c1
LE BRET,HOTEL DE VILLE (GRENOBLE),40.130159072299996,ALL,ALL,ALL,ligne-c1
LA REVIREE,HOTEL DE VILLE (GRENOBLE),45.303286865100006,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,HOTEL DE VILLE (GRENOBLE),38.1765129705,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,HOTEL DE VILLE (GRENOBLE),67.39583487040001,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,HOTEL DE VILLE (GRENOBLE),72.80354732400001,ALL,ALL,ALL,ligne-c1
SABLONS,HOTEL DE VILLE (GRENOBLE),7.7209466667,ALL,ALL,ALL,ligne-c1
CHAVANT,HOTEL DE VILLE (GRENOBLE),11.345234060099997,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,HOTEL DE VILLE (GRENOBLE),5.4943275408,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,HOTEL DE VILLE (GRENOBLE),22.964167477800004,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,HOTEL DE VILLE (GRENOBLE),7.4178525546,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,HOTEL DE VILLE (GRENOBLE),15.3966254769,ALL,ALL,ALL,ligne-c1
GARES,HOTEL DE VILLE (GRENOBLE),18.1609812891,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,HOTEL DE VILLE (GRENOBLE),1.98911858,ALL,ALL,ALL,ligne-c1
ARAGO,HOTEL DE VILLE (GRENOBLE),8.8075096746,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,HOTEL DE VILLE (GRENOBLE),4.19210608,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
LES BEALIERES,CARRONNERIE - ILE D'AMOUR,1.8682447542,ALL,ALL,ALL,ligne-c1
MALACHER,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
GRANIER,CARRONNERIE - ILE D'AMOUR,6.3650228702,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
LE BRET,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
LA REVIREE,CARRONNERIE - ILE D'AMOUR,4.0610705692,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
CHAVANT,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
GARES,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
ARAGO,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,CARRONNERIE - ILE D'AMOUR,0.0,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),MEYLAN MAIRIE,4.1516341912,ALL,ALL,ALL,ligne-c1
LES BEALIERES,MEYLAN MAIRIE,12.229494091,ALL,ALL,ALL,ligne-c1
MALACHER,MEYLAN MAIRIE,6.9453514545,ALL,ALL,ALL,ligne-c1
GRANIER,MEYLAN MAIRIE,4.1510413482,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,MEYLAN MAIRIE,5.2377895106,ALL,ALL,ALL,ligne-c1
LE BRET,MEYLAN MAIRIE,3.5297939117999997,ALL,ALL,ALL,ligne-c1
LA REVIREE,MEYLAN MAIRIE,13.068344,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,MEYLAN MAIRIE,10.7579613662,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,MEYLAN MAIRIE,10.9360870521,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,MEYLAN MAIRIE,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,MEYLAN MAIRIE,10.4310382384,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),MEYLAN MAIRIE,24.786969297199995,ALL,ALL,ALL,ligne-c1
CHAVANT,MEYLAN MAIRIE,119.86430236379992,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,MEYLAN MAIRIE,19.8214508271,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,MEYLAN MAIRIE,81.6331687396,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,MEYLAN MAIRIE,6.6648957950000005,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,MEYLAN MAIRIE,11.9096877968,ALL,ALL,ALL,ligne-c1
GARES,MEYLAN MAIRIE,41.35112559790001,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,MEYLAN MAIRIE,0.0,ALL,ALL,ALL,ligne-c1
ARAGO,MEYLAN MAIRIE,3.4057614545,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,MEYLAN MAIRIE,4.8292725146,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),EMILE GUEYMARD,2.2486854795,ALL,ALL,ALL,ligne-c1
LES BEALIERES,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
MALACHER,EMILE GUEYMARD,3.03605,ALL,ALL,ALL,ligne-c1
GRANIER,EMILE GUEYMARD,3.03605,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
LE BRET,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
LA REVIREE,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),EMILE GUEYMARD,5.6150471381,ALL,ALL,ALL,ligne-c1
CHAVANT,EMILE GUEYMARD,15.744642179699998,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,EMILE GUEYMARD,15.5080822998,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,EMILE GUEYMARD,28.849129629299995,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,EMILE GUEYMARD,2.5896342858,ALL,ALL,ALL,ligne-c1
GARES,EMILE GUEYMARD,12.201695325,ALL,ALL,ALL,ligne-c1
ARAGO,EMILE GUEYMARD,0.0,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,EMILE GUEYMARD,4.4037548373,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),GRANIER,4.1510413482,ALL,ALL,ALL,ligne-c1
LES BEALIERES,GRANIER,5.2841426365,ALL,ALL,ALL,ligne-c1
MALACHER,GRANIER,0.0,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,GRANIER,2.2046886486,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,GRANIER,7.4912854296,ALL,ALL,ALL,ligne-c1
LE BRET,GRANIER,3.4703196539,ALL,ALL,ALL,ligne-c1
LA REVIREE,GRANIER,4.11718,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,GRANIER,8.4475787324,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,GRANIER,11.2985263662,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,GRANIER,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,GRANIER,1.00708,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),GRANIER,14.8843329535,ALL,ALL,ALL,ligne-c1
CHAVANT,GRANIER,57.8459442838,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,GRANIER,4.3568436816,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,GRANIER,36.193937511399994,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,GRANIER,6.5621555708,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,GRANIER,1.7201037854,ALL,ALL,ALL,ligne-c1
GARES,GRANIER,10.4716127922,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,GRANIER,0.0,ALL,ALL,ALL,ligne-c1
ARAGO,GRANIER,4.8292725146,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,GRANIER,2.4146362573,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),CITE JEAN MACE,1.8682447542,ALL,ALL,ALL,ligne-c1
LES BEALIERES,CITE JEAN MACE,0.0,ALL,ALL,ALL,ligne-c1
MALACHER,CITE JEAN MACE,2.2480926365,ALL,ALL,ALL,ligne-c1
GRANIER,CITE JEAN MACE,1.9029487117,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,CITE JEAN MACE,0.0,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,CITE JEAN MACE,3.0906937931,ALL,ALL,ALL,ligne-c1
LE BRET,CITE JEAN MACE,2.708697931,ALL,ALL,ALL,ligne-c1
LA REVIREE,CITE JEAN MACE,0.0,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,CITE JEAN MACE,0.0,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,CITE JEAN MACE,2.0305352846,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,CITE JEAN MACE,1.8530272,ALL,ALL,ALL,ligne-c1
SABLONS,CITE JEAN MACE,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),CITE JEAN MACE,5.6150471381,ALL,ALL,ALL,ligne-c1
CHAVANT,CITE JEAN MACE,49.68753107650001,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,CITE JEAN MACE,8.6638526463,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,CITE JEAN MACE,93.81534227839998,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,CITE JEAN MACE,16.071676479,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,CITE JEAN MACE,43.6569397402,ALL,ALL,ALL,ligne-c1
GARES,CITE JEAN MACE,166.12245105479997,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,CITE JEAN MACE,35.5959207503,ALL,ALL,ALL,ligne-c1
ARAGO,CITE JEAN MACE,1.00708,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),CHAVANT,117.18847225300013,ALL,ALL,ALL,ligne-c1
LES BEALIERES,CHAVANT,92.78744941510007,ALL,ALL,ALL,ligne-c1
MALACHER,CHAVANT,111.89962027460005,ALL,ALL,ALL,ligne-c1
GRANIER,CHAVANT,45.5283822269,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,CHAVANT,78.92237809599999,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,CHAVANT,41.8612857292,ALL,ALL,ALL,ligne-c1
LE BRET,CHAVANT,56.18616095900002,ALL,ALL,ALL,ligne-c1
LA REVIREE,CHAVANT,65.1866070577,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,CHAVANT,103.78212325349998,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,CHAVANT,133.70732328739996,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,CHAVANT,17.957723773,ALL,ALL,ALL,ligne-c1
SABLONS,CHAVANT,21.052767619199997,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),CHAVANT,3.9056613486,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,CHAVANT,12.0453834285,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,CHAVANT,40.805988541599994,ALL,ALL,ALL,ligne-c1
DOCTEUR MAZET,CHAVANT,6.8748775842,ALL,ALL,ALL,ligne-c1
FELIX VIALLET,CHAVANT,30.181597139900006,ALL,ALL,ALL,ligne-c1
GARES,CHAVANT,48.22961209220001,ALL,ALL,ALL,ligne-c1
EMILE GUEYMARD,CHAVANT,28.6391086358,ALL,ALL,ALL,ligne-c1
ARAGO,CHAVANT,55.0401777723,ALL,ALL,ALL,ligne-c1
CITE JEAN MACE,CHAVANT,80.31714513979998,ALL,ALL,ALL,ligne-c1
MAUPERTUIS (MEYLAN),FELIX VIALLET,22.722636931799997,ALL,ALL,ALL,ligne-c1
LES BEALIERES,FELIX VIALLET,4.1510413482,ALL,ALL,ALL,ligne-c1
MALACHER,FELIX VIALLET,6.460122,ALL,ALL,ALL,ligne-c1
GRANIER,FELIX VIALLET,1.9029487117,ALL,ALL,ALL,ligne-c1
MEYLAN MAIRIE,FELIX VIALLET,7.6127396701,ALL,ALL,ALL,ligne-c1
PISCINE DES BUCLOS,FELIX VIALLET,13.578211924000001,ALL,ALL,ALL,ligne-c1
LE BRET,FELIX VIALLET,2.3413315016,ALL,ALL,ALL,ligne-c1
LA REVIREE,FELIX VIALLET,10.8543055044,ALL,ALL,ALL,ligne-c1
AIGUINARDS-HEXAGONE,FELIX VIALLET,10.5134725275,ALL,ALL,ALL,ligne-c1
PLAINE FLEURIE,FELIX VIALLET,29.763021197999997,ALL,ALL,ALL,ligne-c1
CARRONNERIE - ILE D'AMOUR,FELIX VIALLET,0.0,ALL,ALL,ALL,ligne-c1
SABLONS,FELIX VIALLET,0.0,ALL,ALL,ALL,ligne-c1
HOTEL DE VILLE (GRENOBLE),FELIX VIALLET,19.0608127511,ALL,ALL,ALL,ligne-c1
CHAVANT,FELIX VIALLET,18.7009084713,ALL,ALL,ALL,ligne-c1
DOCTEUR MARTIN,FELIX VIALLET,14.801425789400001,ALL,ALL,ALL,ligne-c1
VICTOR HUGO,FELIX VIALLET,27.538553521799994,ALL,ALL,ALL,ligne-c1
